"","date","COMID","name"
"11872",2004-11-20,17567707,"santa ana sucker"
"11873",2004-11-20,17574271,"rainbow trout"
"11875",2004-11-20,17574271,"arroyo chub"
"11877",2004-11-20,17574271,"santa ana sucker"
"11879",2002-05-01,17574617,"arroyo chub"
"11880",2002-05-01,17574617,"santa ana sucker"
"11881",2008-03-11,17573727,"rainbow trout"
"11883",2009-03-04,17573727,"rainbow trout"
"11884",2004-12-08,17567941,"rainbow trout"
"11885",2004-12-08,17567941,"arroyo chub"
"11886",2004-12-08,17567941,"santa ana sucker"
"11887",2013-07-13,17575847,"least bell's vireo"
"11888",2000-06-07,17575847,"least bell's vireo"
"11889",2000-07-01,17575847,"least bell's vireo"
"11890",2001-05-15,17575847,"least bell's vireo"
"11891",2001-06-16,17575847,"least bell's vireo"
"11892",2001-06-27,17575847,"least bell's vireo"
"11893",2001-07-07,17575847,"least bell's vireo"
"11894",2001-07-17,17575847,"least bell's vireo"
"11895",2003-05-26,17575847,"least bell's vireo"
"11896",2003-06-06,17575847,"least bell's vireo"
"11897",2003-06-17,17575847,"least bell's vireo"
"11898",2003-06-27,17575847,"least bell's vireo"
"11899",2003-07-02,17575847,"least bell's vireo"
"11900",2003-07-10,17575847,"least bell's vireo"
"11901",2005-05-27,17575847,"least bell's vireo"
"11902",2005-06-06,17575847,"least bell's vireo"
"11903",2005-06-16,17575847,"least bell's vireo"
"11904",2005-06-24,17575847,"least bell's vireo"
"11905",2005-07-05,17575847,"least bell's vireo"
"11906",2005-07-14,17575847,"least bell's vireo"
"11907",2017-04-28,17575847,"arroyo toad"
"11908",2017-05-01,17575847,"arroyo toad"
"11909",2017-05-22,17575847,"arroyo toad"
"11910",2017-06-09,17575847,"arroyo toad"
"11911",2017-06-21,17575847,"arroyo toad"
"11912",2017-06-27,17575847,"arroyo toad"
"11913",2017-06-30,17575847,"arroyo toad"
"11914",2017-05-08,17575847,"least bell's vireo"
"11915",2017-05-18,17575847,"least bell's vireo"
"11916",2017-05-30,17575847,"least bell's vireo"
"11917",2017-06-09,17575847,"least bell's vireo"
"11918",2017-06-20,17575847,"least bell's vireo"
"11919",2017-06-30,17575847,"least bell's vireo"
"11920",2017-07-12,17575847,"least bell's vireo"
"11921",2017-07-25,17575847,"least bell's vireo"
"11922",2002-05-01,17574649,"arroyo chub"
"11923",2002-05-01,17574649,"santa ana sucker"
"11932",1992-06-19,17574649,"arroyo chub"
"11933",1994-08-23,17574649,"southwestern pond turtle"
"11934",2002-04-24,17574649,"least bell's vireo"
"11935",2002-05-19,17574649,"least bell's vireo"
"11936",2002-06-26,17574649,"least bell's vireo"
"11937",2002-07-05,17574649,"least bell's vireo"
"11938",2002-07-15,17574649,"least bell's vireo"
"11941",2002-06-03,17574649,"least bell's vireo"
"11942",2002-06-14,17574649,"least bell's vireo"
"11954",2002-05-21,17574649,"least bell's vireo"
"11960",2003-04-20,17574649,"least bell's vireo"
"11961",2003-05-01,17574649,"least bell's vireo"
"11962",2003-05-16,17574649,"least bell's vireo"
"11963",2003-05-31,17574649,"least bell's vireo"
"11964",2003-06-11,17574649,"least bell's vireo"
"11965",2003-06-23,17574649,"least bell's vireo"
"11966",2003-07-04,17574649,"least bell's vireo"
"11967",2003-07-14,17574649,"least bell's vireo"
"11968",2004-04-15,17574649,"least bell's vireo"
"11969",2004-05-06,17574649,"least bell's vireo"
"11970",2004-05-19,17574649,"least bell's vireo"
"11971",2004-05-30,17574649,"least bell's vireo"
"11972",2004-06-10,17574649,"least bell's vireo"
"11973",2004-06-25,17574649,"least bell's vireo"
"11974",2004-07-03,17574649,"least bell's vireo"
"11975",2004-07-14,17574649,"least bell's vireo"
"11984",2005-04-21,17574649,"least bell's vireo"
"11985",2005-05-08,17574649,"least bell's vireo"
"11986",2005-05-23,17574649,"least bell's vireo"
"11987",2005-06-02,17574649,"least bell's vireo"
"11988",2005-06-11,17574649,"least bell's vireo"
"11989",2005-06-22,17574649,"least bell's vireo"
"11990",2005-07-03,17574649,"least bell's vireo"
"11991",2005-07-12,17574649,"least bell's vireo"
"12000",2006-04-16,17574649,"least bell's vireo"
"12001",2006-05-02,17574649,"least bell's vireo"
"12002",2006-05-15,17574649,"least bell's vireo"
"12003",2006-05-25,17574649,"least bell's vireo"
"12004",2006-06-06,17574649,"least bell's vireo"
"12005",2006-06-21,17574649,"least bell's vireo"
"12006",2006-06-30,17574649,"least bell's vireo"
"12007",2006-07-10,17574649,"least bell's vireo"
"12024",2004-12-10,17569351,"rainbow trout"
"12025",2004-12-10,17569351,"arroyo chub"
"12026",2004-12-10,17569351,"santa ana sucker"
"12027",2004-12-10,17569497,"rainbow trout"
"12028",2004-12-10,17569497,"arroyo chub"
"12029",2004-12-10,17569497,"santa ana sucker"
"12030",2004-11-02,17567757,"rainbow trout"
"12031",2004-11-02,17567757,"arroyo chub"
"12032",2004-11-02,17567757,"santa ana sucker"
"12033",2002-05-01,17574705,"arroyo chub"
"12034",2002-05-01,17574705,"santa ana sucker"
"12035",1992-06-14,17574705,"arroyo chub"
"12036",2004-12-10,17569561,"rainbow trout"
"12037",2004-12-10,17569561,"arroyo chub"
"12038",2004-12-10,17569561,"santa ana sucker"
"12039",2002-05-01,17574683,"arroyo chub"
"12040",2002-05-01,17574683,"santa ana sucker"
"12055",2009-08-27,17574683,"santa ana sucker"
"12061",2009-08-27,17574683,"arroyo chub"
"12111",2009-08-27,17574683,"rainbow trout"
"12112",1993-08-01,17574683,"arroyo chub"
"12113",1993-08-01,17574683,"santa ana sucker"
"12120",1994-04-08,17574683,"southwestern pond turtle"
"12123",1994-04-15,17574683,"southwestern pond turtle"
"12127",1994-04-17,17574683,"southwestern pond turtle"
"12132",1994-04-18,17574683,"southwestern pond turtle"
"12135",1994-04-28,17574683,"southwestern pond turtle"
"12136",1994-04-29,17574683,"southwestern pond turtle"
"12145",1994-05-16,17574683,"southwestern pond turtle"
"12147",1994-05-17,17574683,"southwestern pond turtle"
"12149",1994-05-18,17574683,"southwestern pond turtle"
"12151",1994-08-24,17574683,"southwestern pond turtle"
"12152",1992-05-21,17574683,"santa ana sucker"
"12153",1993-05-06,17574683,"santa ana sucker"
"12154",1993-11-09,17574683,"santa ana sucker"
"12155",1994-04-08,17574683,"santa ana sucker"
"12156",1995-04-15,17574683,"santa ana sucker"
"12157",1995-04-21,17574683,"santa ana sucker"
"12158",1995-12-15,17574683,"santa ana sucker"
"12159",1996-04-04,17574683,"santa ana sucker"
"12160",1997-03-31,17574683,"santa ana sucker"
"12161",1992-05-21,17574683,"arroyo chub"
"12162",1993-05-06,17574683,"arroyo chub"
"12163",1993-11-09,17574683,"arroyo chub"
"12164",1994-04-08,17574683,"arroyo chub"
"12165",1994-11-09,17574683,"arroyo chub"
"12166",1995-04-15,17574683,"arroyo chub"
"12167",1995-04-21,17574683,"arroyo chub"
"12168",1995-12-15,17574683,"arroyo chub"
"12169",1996-04-04,17574683,"arroyo chub"
"12170",1997-03-31,17574683,"arroyo chub"
"12171",1992-05-21,17574683,"southwestern pond turtle"
"12172",1993-05-06,17574683,"southwestern pond turtle"
"12173",1993-11-09,17574683,"southwestern pond turtle"
"12175",1994-11-09,17574683,"southwestern pond turtle"
"12176",1995-04-15,17574683,"southwestern pond turtle"
"12177",1995-04-21,17574683,"southwestern pond turtle"
"12178",1995-12-15,17574683,"southwestern pond turtle"
"12179",1996-04-04,17574683,"southwestern pond turtle"
"12180",1997-03-31,17574683,"southwestern pond turtle"
"12181",2002-04-24,17574683,"least bell's vireo"
"12182",2002-05-19,17574683,"least bell's vireo"
"12183",2002-06-03,17574683,"least bell's vireo"
"12184",2002-06-14,17574683,"least bell's vireo"
"12185",2002-06-26,17574683,"least bell's vireo"
"12186",2002-07-05,17574683,"least bell's vireo"
"12187",2002-07-15,17574683,"least bell's vireo"
"12188",2004-10-13,17568123,"rainbow trout"
"12189",2004-10-13,17568123,"arroyo chub"
"12190",2004-10-13,17568123,"santa ana sucker"
"12191",2010-05-01,17570121,"arroyo toad"
"12192",2011-05-01,17570121,"arroyo toad"
"12193",2012-05-01,17570121,"arroyo toad"
"12194",2013-05-01,17570121,"arroyo toad"
"12195",2014-05-01,17570121,"arroyo toad"
"12196",2015-05-01,17570121,"arroyo toad"
"12197",2016-05-01,17570121,"arroyo toad"
"12198",2017-05-01,17570121,"arroyo toad"
"12209",2004-10-28,17567607,"rainbow trout"
"12210",2004-10-28,17567607,"arroyo chub"
"12211",2004-10-28,17567607,"santa ana sucker"
"12212",2009-08-26,17574611,"santa ana sucker"
"12214",2009-08-26,17574611,"arroyo chub"
"12234",2009-08-26,17574611,"rainbow trout"
"12235",2004-11-15,17572803,"rainbow trout"
"12236",2004-11-15,17572803,"arroyo chub"
"12237",2004-11-15,17572803,"santa ana sucker"
"12238",2001-05-23,17569203,"arroyo toad"
"12241",2004-12-01,17569203,"rainbow trout"
"12242",2004-12-01,17569203,"arroyo chub"
"12243",2004-12-01,17569203,"santa ana sucker"
"12244",2004-10-07,17567735,"rainbow trout"
"12245",2004-10-07,17567735,"arroyo chub"
"12246",2004-10-07,17567735,"santa ana sucker"
"12247",2002-05-01,17574717,"arroyo chub"
"12248",2002-05-01,17574717,"santa ana sucker"
"12258",2002-05-01,17574717,"southwestern pond turtle"
"12260",2009-08-26,17574717,"santa ana sucker"
"12263",2009-08-26,17574717,"arroyo chub"
"12313",2009-08-26,17574717,"rainbow trout"
"12314",1994-08-26,17574717,"southwestern pond turtle"
"12316",1994-09-14,17574717,"southwestern pond turtle"
"12317",1994-09-15,17574717,"southwestern pond turtle"
"12318",1993-11-09,17574717,"santa ana sucker"
"12319",1994-04-06,17574717,"santa ana sucker"
"12320",1995-04-10,17574717,"santa ana sucker"
"12321",1995-04-26,17574717,"santa ana sucker"
"12322",1995-11-27,17574717,"santa ana sucker"
"12323",1996-04-04,17574717,"santa ana sucker"
"12324",1997-03-31,17574717,"santa ana sucker"
"12325",1993-05-13,17574717,"santa ana sucker"
"12326",1994-06-12,17574717,"santa ana sucker"
"12327",1994-06-23,17574717,"santa ana sucker"
"12328",1995-07-12,17574717,"santa ana sucker"
"12329",1997-04-11,17574717,"santa ana sucker"
"12330",1993-02-12,17574717,"arroyo chub"
"12331",1993-11-09,17574717,"arroyo chub"
"12332",1994-04-06,17574717,"arroyo chub"
"12333",1994-11-09,17574717,"arroyo chub"
"12334",1995-04-10,17574717,"arroyo chub"
"12335",1995-04-26,17574717,"arroyo chub"
"12336",1995-11-27,17574717,"arroyo chub"
"12337",1996-04-04,17574717,"arroyo chub"
"12338",1997-03-31,17574717,"arroyo chub"
"12339",1993-05-13,17574717,"arroyo chub"
"12340",1994-06-12,17574717,"arroyo chub"
"12341",1994-06-23,17574717,"arroyo chub"
"12342",1995-07-12,17574717,"arroyo chub"
"12343",1997-04-11,17574717,"arroyo chub"
"12344",1993-02-12,17574717,"southwestern pond turtle"
"12345",1993-11-09,17574717,"southwestern pond turtle"
"12346",1994-04-06,17574717,"southwestern pond turtle"
"12347",1994-11-09,17574717,"southwestern pond turtle"
"12348",1995-04-10,17574717,"southwestern pond turtle"
"12349",1995-04-26,17574717,"southwestern pond turtle"
"12350",1995-11-27,17574717,"southwestern pond turtle"
"12351",1996-04-04,17574717,"southwestern pond turtle"
"12352",1997-03-31,17574717,"southwestern pond turtle"
"12353",1993-05-13,17574717,"southwestern pond turtle"
"12354",1994-06-12,17574717,"southwestern pond turtle"
"12355",1994-06-23,17574717,"southwestern pond turtle"
"12356",1995-07-12,17574717,"southwestern pond turtle"
"12357",1997-04-11,17574717,"southwestern pond turtle"
"12358",1999-04-15,17574717,"least bell's vireo"
"12359",1999-04-27,17574717,"least bell's vireo"
"12360",1999-05-11,17574717,"least bell's vireo"
"12361",1999-05-26,17574717,"least bell's vireo"
"12362",1999-06-11,17574717,"least bell's vireo"
"12363",1999-06-24,17574717,"least bell's vireo"
"12364",1999-07-08,17574717,"least bell's vireo"
"12365",1999-07-23,17574717,"least bell's vireo"
"12366",2002-04-21,17574717,"least bell's vireo"
"12367",2002-05-10,17574717,"least bell's vireo"
"12368",2002-05-21,17574717,"least bell's vireo"
"12369",2002-06-05,17574717,"least bell's vireo"
"12370",2002-06-16,17574717,"least bell's vireo"
"12371",2002-06-26,17574717,"least bell's vireo"
"12372",2002-07-06,17574717,"least bell's vireo"
"12373",2002-07-15,17574717,"least bell's vireo"
"12374",2006-04-18,17574717,"least bell's vireo"
"12375",2006-05-04,17574717,"least bell's vireo"
"12376",2006-05-16,17574717,"least bell's vireo"
"12377",2006-05-26,17574717,"least bell's vireo"
"12378",2006-06-07,17574717,"least bell's vireo"
"12379",2006-06-22,17574717,"least bell's vireo"
"12380",2006-07-01,17574717,"least bell's vireo"
"12381",2006-07-11,17574717,"least bell's vireo"
"12398",2004-11-20,17567449,"rainbow trout"
"12399",2004-11-20,17567449,"arroyo chub"
"12400",2004-11-20,17567449,"santa ana sucker"
"12401",2004-11-18,17572739,"rainbow trout"
"12405",2004-11-18,17572739,"arroyo chub"
"12409",2004-11-18,17572739,"santa ana sucker"
"12413",2008-06-20,17574557,"santa ana sucker"
"12421",2008-06-20,17574557,"arroyo chub"
"12423",2008-06-20,17574557,"rainbow trout"
"12424",2009-08-26,17574557,"santa ana sucker"
"12426",2009-08-26,17574557,"arroyo chub"
"12476",2009-08-26,17574557,"rainbow trout"
"12477",2001-06-01,17574557,"santa ana sucker"
"12478",2001-06-01,17574557,"arroyo chub"
"12479",1991-05-01,17569923,"arroyo toad"
"12480",1992-05-01,17569923,"arroyo toad"
"12481",2002-05-01,17569923,"arroyo toad"
"12482",2003-05-01,17569923,"arroyo toad"
"12483",2004-05-01,17569923,"arroyo toad"
"12484",2005-05-01,17569923,"arroyo toad"
"12485",2010-05-01,17569923,"arroyo toad"
"12486",2011-05-01,17569923,"arroyo toad"
"12487",2012-05-01,17569923,"arroyo toad"
"12488",2013-05-01,17569923,"arroyo toad"
"12489",2014-05-01,17569923,"arroyo toad"
"12490",2015-05-01,17569923,"arroyo toad"
"12491",2016-05-01,17569923,"arroyo toad"
"12492",2017-05-01,17569923,"arroyo toad"
"12553",2014-05-01,17569923,"southwestern pond turtle"
"12639",2004-11-20,17575861,"rainbow trout"
"12640",2004-11-20,17575861,"arroyo chub"
"12641",2004-11-20,17575861,"santa ana sucker"
"12651",2004-07-09,22523139,"santa ana sucker"
"12653",2004-08-14,22523139,"santa ana sucker"
"12830",2017-03-07,17595481,"southwestern pond turtle"
"12831",2017-04-19,17595481,"southwestern pond turtle"
"12832",2004-08-13,22525665,"santa ana sucker"
"12834",2002-07-19,22525665,"santa ana sucker"
"12840",2003-07-26,22525665,"santa ana sucker"
"12954",2001-06-15,22525665,"santa ana sucker"
"13110",2004-08-06,22525665,"santa ana sucker"
"13113",2009-06-10,17564078,"southwestern pond turtle"
"13114",2009-07-14,17564078,"southwestern pond turtle"
"13120",2009-07-15,17564078,"southwestern pond turtle"
"13125",2009-07-16,17564078,"southwestern pond turtle"
"13131",2009-06-24,22522601,"rainbow trout"
"13144",2009-06-24,22522601,"santa ana sucker"
"13145",2009-06-24,22522601,"arroyo chub"
"13184",2003-07-08,22527383,"least bell's vireo"
"13185",2003-07-15,22527383,"least bell's vireo"
"13186",2003-04-11,22527383,"least bell's vireo"
"13187",2005-05-04,22527383,"least bell's vireo"
"13189",2007-06-29,20366391,"least bell's vireo"
"13190",2008-07-30,20366391,"least bell's vireo"
"13191",2013-07-13,20366391,"least bell's vireo"
"13192",2017-05-07,20366391,"least bell's vireo"
"13193",2017-05-17,20366391,"least bell's vireo"
"13194",2017-05-29,20366391,"least bell's vireo"
"13195",2017-06-08,20366391,"least bell's vireo"
"13196",2017-06-19,20366391,"least bell's vireo"
"13197",2017-06-29,20366391,"least bell's vireo"
"13198",2017-07-10,20366391,"least bell's vireo"
"13199",2017-07-20,20366391,"least bell's vireo"
"13200",2007-06-25,22521011,"least bell's vireo"
"13201",2001-07-12,948070262,"least bell's vireo"
"13202",2001-06-14,948070262,"least bell's vireo"
"13204",2009-06-25,22524595,"rainbow trout"
"13231",2009-06-25,22524595,"santa ana sucker"
"13232",2009-06-25,22524595,"arroyo chub"
"13233",2009-06-25,22522583,"rainbow trout"
"13237",2009-06-25,22522583,"santa ana sucker"
"13238",2009-06-25,22522583,"arroyo chub"
"13262",2007-08-17,22524649,"santa ana sucker"
"13265",2011-11-17,22524649,"santa ana sucker"
"13266",2010-08-28,22524613,"rainbow trout"
"13267",2010-08-28,22524613,"santa ana sucker"
"13268",2010-08-28,22524613,"arroyo chub"
"13362",2000-04-03,22523063,"arroyo chub"
"13363",2009-03-01,20365017,"rainbow trout"
"13364",2009-06-01,20365017,"rainbow trout"
"13365",2009-11-01,20365017,"rainbow trout"
"13366",2010-03-01,20365017,"rainbow trout"
"13367",2010-06-01,20365017,"rainbow trout"
"13368",2010-11-01,20365017,"rainbow trout"
"13369",2012-03-01,20365017,"rainbow trout"
"13370",2012-06-01,20365017,"rainbow trout"
"13371",2012-11-01,20365017,"rainbow trout"
"13372",2013-03-01,20365017,"rainbow trout"
"13373",2013-06-01,20365017,"rainbow trout"
"13374",2013-11-01,20365017,"rainbow trout"
"13375",2014-03-01,20365017,"rainbow trout"
"13376",2014-06-01,20365017,"rainbow trout"
"13377",2014-11-01,20365017,"rainbow trout"
"13378",2015-03-01,20365017,"rainbow trout"
"13379",2015-06-01,20365017,"rainbow trout"
"13380",2015-11-01,20365017,"rainbow trout"
"13381",2016-03-01,20365017,"rainbow trout"
"13382",2016-06-01,20365017,"rainbow trout"
"13383",2016-11-01,20365017,"rainbow trout"
"13384",2017-03-01,20365017,"rainbow trout"
"13385",2017-06-01,20365017,"rainbow trout"
"13386",2017-11-01,20365017,"rainbow trout"
"13387",2012-03-01,948070452,"rainbow trout"
"13388",2012-06-01,948070452,"rainbow trout"
"13389",2012-11-01,948070452,"rainbow trout"
"13390",2013-03-01,948070452,"rainbow trout"
"13391",2013-06-01,948070452,"rainbow trout"
"13392",2013-11-01,948070452,"rainbow trout"
"13393",2014-03-01,948070452,"rainbow trout"
"13394",2014-06-01,948070452,"rainbow trout"
"13395",2014-11-01,948070452,"rainbow trout"
"13396",2015-03-01,948070452,"rainbow trout"
"13397",2015-06-01,948070452,"rainbow trout"
"13398",2015-11-01,948070452,"rainbow trout"
"13399",2016-03-01,948070452,"rainbow trout"
"13400",2016-06-01,948070452,"rainbow trout"
"13401",2016-11-01,948070452,"rainbow trout"
"13402",2017-03-01,948070452,"rainbow trout"
"13403",2017-06-01,948070452,"rainbow trout"
"13404",2017-11-01,948070452,"rainbow trout"
"13405",2012-03-01,20364775,"rainbow trout"
"13406",2012-06-01,20364775,"rainbow trout"
"13407",2012-11-01,20364775,"rainbow trout"
"13408",2013-03-01,20364775,"rainbow trout"
"13409",2013-06-01,20364775,"rainbow trout"
"13410",2013-11-01,20364775,"rainbow trout"
"13411",2014-03-01,20364775,"rainbow trout"
"13412",2014-06-01,20364775,"rainbow trout"
"13413",2014-11-01,20364775,"rainbow trout"
"13414",2015-03-01,20364775,"rainbow trout"
"13415",2015-06-01,20364775,"rainbow trout"
"13416",2015-11-01,20364775,"rainbow trout"
"13417",2016-03-01,20364775,"rainbow trout"
"13418",2016-06-01,20364775,"rainbow trout"
"13419",2016-11-01,20364775,"rainbow trout"
"13420",2017-03-01,20364775,"rainbow trout"
"13421",2017-06-01,20364775,"rainbow trout"
"13422",2017-11-01,20364775,"rainbow trout"
"13423",2005-03-01,20365165,"rainbow trout"
"13424",2005-06-01,20365165,"rainbow trout"
"13425",2005-11-01,20365165,"rainbow trout"
"13426",2012-03-01,20365165,"rainbow trout"
